store,category,day_of_week,month,revenue
S06,UNKNOWN,Monday,2024-11,-4792.280000000001
S06,UNKNOWN,Saturday,2024-11,-15508.629999999996
S06,UNKNOWN,Sunday,2024-11,-6631.499999999998
S06,UNKNOWN,Thursday,2024-11,-7441.089999999999
S06,UNKNOWN,Tuesday,2024-11,-6036.48
S06,UNKNOWN,Wednesday,2024-11,-7191.620000000001
S06,Baby Care,Friday,2024-12,122492.66000000002
S06,Baby Care,Monday,2024-12,137960.44999999998
S06,Baby Care,Saturday,2024-12,197118.6400000001
S06,Baby Care,Sunday,2024-12,150572.52999999997
S06,Baby Care,Thursday,2024-12,107016.2
S06,Baby Care,Tuesday,2024-12,133970.09000000003
S06,Baby Care,Wednesday,2024-12,64500.330000000016
S06,Bakery,Friday,2024-12,16318.980000000003
S06,Bakery,Monday,2024-12,18009.549999999996
S06,Bakery,Saturday,2024-12,29197.15999999999
S06,Bakery,Sunday,2024-12,19028.17
S06,Bakery,Thursday,2024-12,16211.57
S06,Bakery,Tuesday,2024-12,18647.27
S06,Bakery,Wednesday,2024-12,12855.909999999998
S06,Beverages,Friday,2024-12,43720.9
S06,Beverages,Monday,2024-12,29737.37999999999
S06,Beverages,Saturday,2024-12,64353.35000000002
S06,Beverages,Sunday,2024-12,47383.81000000002
S06,Beverages,Thursday,2024-12,40652.63999999999
S06,Beverages,Tuesday,2024-12,30921.079999999987
S06,Beverages,Wednesday,2024-12,28554.81
S06,Biscuits & Snacks,Friday,2024-12,9426.310000000001
S06,Biscuits & Snacks,Monday,2024-12,9645.740000000002
S06,Biscuits & Snacks,Saturday,2024-12,13475.000000000002
S06,Biscuits & Snacks,Sunday,2024-12,15085.119999999997
S06,Biscuits & Snacks,Thursday,2024-12,7991.889999999999
S06,Biscuits & Snacks,Tuesday,2024-12,11148.75
S06,Biscuits & Snacks,Wednesday,2024-12,6269.560000000001
S06,Confectionery,Friday,2024-12,24217.949999999997
S06,Confectionery,Monday,2024-12,23451.720000000005
S06,Confectionery,Saturday,2024-12,37187.96999999999
S06,Confectionery,Sunday,2024-12,34838.03
S06,Confectionery,Thursday,2024-12,21475.329999999998
S06,Confectionery,Tuesday,2024-12,22783.179999999997
S06,Confectionery,Wednesday,2024-12,17283.73
S06,Dairy,Friday,2024-12,64773.24000000002
S06,Dairy,Monday,2024-12,52534.69999999998
S06,Dairy,Saturday,2024-12,81421.41999999997
S06,Dairy,Sunday,2024-12,66445.95999999999
S06,Dairy,Thursday,2024-12,40520.33
S06,Dairy,Tuesday,2024-12,60494.85
S06,Dairy,Wednesday,2024-12,39794.78
S06,Edible Oils,Friday,2024-12,121050.31999999998
S06,Edible Oils,Monday,2024-12,101560.97000000002
S06,Edible Oils,Saturday,2024-12,151333.02999999997
S06,Edible Oils,Sunday,2024-12,148007.62
S06,Edible Oils,Thursday,2024-12,74926.54000000001
S06,Edible Oils,Tuesday,2024-12,109543.16
S06,Edible Oils,Wednesday,2024-12,120341.65999999996
S06,Frozen & Ready to Eat,Friday,2024-12,40777.36999999999
S06,Frozen & Ready to Eat,Monday,2024-12,40606.929999999986
S06,Frozen & Ready to Eat,Saturday,2024-12,66086.43000000002
S06,Frozen & Ready to Eat,Sunday,2024-12,45841.640000000014
S06,Frozen & Ready to Eat,Thursday,2024-12,35015.11
S06,Frozen & Ready to Eat,Tuesday,2024-12,45293.92999999999
S06,Frozen & Ready to Eat,Wednesday,2024-12,31746.759999999995
S06,Fruits & Vegetables,Friday,2024-12,19346.94
S06,Fruits & Vegetables,Monday,2024-12,16927.94
S06,Fruits & Vegetables,Saturday,2024-12,29151.41
S06,Fruits & Vegetables,Sunday,2024-12,33887.199999999975
S06,Fruits & Vegetables,Thursday,2024-12,15193.499999999996
S06,Fruits & Vegetables,Tuesday,2024-12,17514.47
S06,Fruits & Vegetables,Wednesday,2024-12,14857.009999999998
S06,Home Care,Friday,2024-12,43598.929999999986
S06,Home Care,Monday,2024-12,23198.579999999998
S06,Home Care,Saturday,2024-12,54054.840000000004
S06,Home Care,Sunday,2024-12,59340.78999999998
S06,Home Care,Thursday,2024-12,26206.460000000003
S06,Home Care,Tuesday,2024-12,39484.36999999998
S06,Home Care,Wednesday,2024-12,25829.96
S06,Personal Care,Friday,2024-12,59376.07000000002
S06,Personal Care,Monday,2024-12,32925.74
S06,Personal Care,Saturday,2024-12,67808.08000000002
S06,Personal Care,Sunday,2024-12,66651.6
S06,Personal Care,Thursday,2024-12,39456.73999999998
S06,Personal Care,Tuesday,2024-12,63190.21000000001
S06,Personal Care,Wednesday,2024-12,38268.51
S06,Spices & Masala,Friday,2024-12,21541.170000000006
S06,Spices & Masala,Monday,2024-12,17481.200000000004
S06,Spices & Masala,Saturday,2024-12,31587.81999999999
S06,Spices & Masala,Sunday,2024-12,32891.20999999999
S06,Spices & Masala,Thursday,2024-12,16447.91
S06,Spices & Masala,Tuesday,2024-12,16729.390000000007
S06,Spices & Masala,Wednesday,2024-12,17728.249999999996
S06,Staples & Grains,Friday,2024-12,136077.37999999998
S06,Staples & Grains,Monday,2024-12,121927.78999999996
S06,Staples & Grains,Saturday,2024-12,200641.29000000015
S06,Staples & Grains,Sunday,2024-12,180232.11000000004
S06,Staples & Grains,Thursday,2024-12,126652.66000000002
S06,Staples & Grains,Tuesday,2024-12,135093.94
S06,Staples & Grains,Wednesday,2024-12,100201.92000000001
S06,Stationery & General,Friday,2024-12,42742.99
S06,Stationery & General,Monday,2024-12,41818.23000000001
S06,Stationery & General,Saturday,2024-12,49236.18999999999
S06,Stationery & General,Sunday,2024-12,44935.47
S06,Stationery & General,Thursday,2024-12,30854.520000000004
S06,Stationery & General,Tuesday,2024-12,32815.15000000001
S06,Stationery & General,Wednesday,2024-12,12979.67
S06,UNKNOWN,Friday,2024-12,-9185.849999999999
S06,UNKNOWN,Monday,2024-12,-8402.630000000001
S06,UNKNOWN,Saturday,2024-12,-16382.15
S06,UNKNOWN,Sunday,2024-12,-10136.29
S06,UNKNOWN,Thursday,2024-12,-6355.47
S06,UNKNOWN,Tuesday,2024-12,-8353.300000000001
S06,UNKNOWN,Wednesday,2024-12,-4135.98
S07,Baby Care,Friday,2024-01,59572.44
S07,Baby Care,Monday,2024-01,76657.91
S07,Baby Care,Saturday,2024-01,87703.92999999998
S07,Baby Care,Sunday,2024-01,115308.54
S07,Baby Care,Thursday,2024-01,62163.28
S07,Baby Care,Tuesday,2024-01,44861.42999999999
S07,Baby Care,Wednesday,2024-01,56688.560000000005
S07,Bakery,Friday,2024-01,9951.099999999999
S07,Bakery,Monday,2024-01,8636.39
S07,Bakery,Saturday,2024-01,8752.210000000001
S07,Bakery,Sunday,2024-01,16499.64
S07,Bakery,Thursday,2024-01,9177.599999999999
S07,Bakery,Tuesday,2024-01,7399.599999999996
S07,Bakery,Wednesday,2024-01,5588.759999999999
S07,Beverages,Friday,2024-01,15780.300000000008
S07,Beverages,Monday,2024-01,16360.14
S07,Beverages,Saturday,2024-01,23470.31
S07,Beverages,Sunday,2024-01,28222.02999999999
S07,Beverages,Thursday,2024-01,14002.779999999997
S07,Beverages,Tuesday,2024-01,14534.0
S07,Beverages,Wednesday,2024-01,13120.74
S07,Biscuits & Snacks,Friday,2024-01,4232.0
S07,Biscuits & Snacks,Monday,2024-01,4725.919999999999
S07,Biscuits & Snacks,Saturday,2024-01,6570.279999999998
S07,Biscuits & Snacks,Sunday,2024-01,6414.549999999999
S07,Biscuits & Snacks,Thursday,2024-01,4490.049999999999
S07,Biscuits & Snacks,Tuesday,2024-01,3719.5099999999993
S07,Biscuits & Snacks,Wednesday,2024-01,3511.8399999999997
S07,Confectionery,Friday,2024-01,14768.42
S07,Confectionery,Monday,2024-01,12844.05
S07,Confectionery,Saturday,2024-01,10672.73
S07,Confectionery,Sunday,2024-01,14352.960000000001
S07,Confectionery,Thursday,2024-01,8639.069999999998
S07,Confectionery,Tuesday,2024-01,9773.56
S07,Confectionery,Wednesday,2024-01,9326.48
S07,Dairy,Friday,2024-01,25230.609999999993
S07,Dairy,Monday,2024-01,33546.159999999996
S07,Dairy,Saturday,2024-01,30744.270000000008
S07,Dairy,Sunday,2024-01,33078.68
S07,Dairy,Thursday,2024-01,33279.619999999995
S07,Dairy,Tuesday,2024-01,30764.409999999996
S07,Dairy,Wednesday,2024-01,19971.67000000001
S07,Edible Oils,Friday,2024-01,72705.73000000001
S07,Edible Oils,Monday,2024-01,49248.490000000005
S07,Edible Oils,Saturday,2024-01,57379.38
S07,Edible Oils,Sunday,2024-01,71897.23000000001
S07,Edible Oils,Thursday,2024-01,38734.48
S07,Edible Oils,Tuesday,2024-01,59430.209999999985
S07,Edible Oils,Wednesday,2024-01,43665.310000000005
S07,Frozen & Ready to Eat,Friday,2024-01,22852.990000000005
S07,Frozen & Ready to Eat,Monday,2024-01,21453.930000000008
S07,Frozen & Ready to Eat,Saturday,2024-01,28236.280000000006
S07,Frozen & Ready to Eat,Sunday,2024-01,31002.23
S07,Frozen & Ready to Eat,Thursday,2024-01,20955.719999999994
S07,Frozen & Ready to Eat,Tuesday,2024-01,16472.440000000006
S07,Frozen & Ready to Eat,Wednesday,2024-01,18156.399999999998
S07,Fruits & Vegetables,Friday,2024-01,7890.87
S07,Fruits & Vegetables,Monday,2024-01,14562.59
S07,Fruits & Vegetables,Saturday,2024-01,14068.209999999995
S07,Fruits & Vegetables,Sunday,2024-01,11323.240000000002
S07,Fruits & Vegetables,Thursday,2024-01,5775.4800000000005
S07,Fruits & Vegetables,Tuesday,2024-01,9139.609999999999
S07,Fruits & Vegetables,Wednesday,2024-01,8881.130000000001
S07,Home Care,Friday,2024-01,17795.760000000002
S07,Home Care,Monday,2024-01,19562.08
S07,Home Care,Saturday,2024-01,24013.160000000003
S07,Home Care,Sunday,2024-01,34765.07
S07,Home Care,Thursday,2024-01,17109.45
S07,Home Care,Tuesday,2024-01,18674.250000000004
S07,Home Care,Wednesday,2024-01,11411.539999999999
S07,Personal Care,Friday,2024-01,21161.37
S07,Personal Care,Monday,2024-01,27069.699999999997
S07,Personal Care,Saturday,2024-01,23100.030000000013
S07,Personal Care,Sunday,2024-01,34351.719999999994
S07,Personal Care,Thursday,2024-01,30730.26
S07,Personal Care,Tuesday,2024-01,23500.820000000003
S07,Personal Care,Wednesday,2024-01,14831.26
S07,Spices & Masala,Friday,2024-01,18697.829999999998
S07,Spices & Masala,Monday,2024-01,17806.200000000004
S07,Spices & Masala,Saturday,2024-01,24428.42
S07,Spices & Masala,Sunday,2024-01,13533.16
S07,Spices & Masala,Thursday,2024-01,9134.27
S07,Spices & Masala,Tuesday,2024-01,11373.29
S07,Spices & Masala,Wednesday,2024-01,10718.42
S07,Staples & Grains,Friday,2024-01,49236.19000000002
S07,Staples & Grains,Monday,2024-01,60960.88999999999
S07,Staples & Grains,Saturday,2024-01,65118.18000000001
S07,Staples & Grains,Sunday,2024-01,95022.95999999998
S07,Staples & Grains,Thursday,2024-01,58323.06000000001
S07,Staples & Grains,Tuesday,2024-01,62938.92999999999
S07,Staples & Grains,Wednesday,2024-01,51285.150000000016
S07,Stationery & General,Friday,2024-01,19272.47
S07,Stationery & General,Monday,2024-01,21476.200000000004
S07,Stationery & General,Saturday,2024-01,26754.30999999999
S07,Stationery & General,Sunday,2024-01,22434.130000000005
S07,Stationery & General,Thursday,2024-01,12328.750000000004
S07,Stationery & General,Tuesday,2024-01,21051.1
S07,Stationery & General,Wednesday,2024-01,21829.37
S07,UNKNOWN,Friday,2024-01,-3339.98
S07,UNKNOWN,Monday,2024-01,-3038.87
S07,UNKNOWN,Saturday,2024-01,-3882.8199999999997
S07,UNKNOWN,Sunday,2024-01,-3446.9699999999993
S07,UNKNOWN,Thursday,2024-01,-6200.51
S07,UNKNOWN,Tuesday,2024-01,-6426.9400000000005
S07,UNKNOWN,Wednesday,2024-01,-3552.77
S07,Baby Care,Friday,2024-02,32669.250000000007
S07,Baby Care,Monday,2024-02,53062.990000000005
S07,Baby Care,Saturday,2024-02,85988.32999999997
S07,Baby Care,Sunday,2024-02,79265.29
S07,Baby Care,Thursday,2024-02,73451.61
S07,Baby Care,Tuesday,2024-02,60124.60000000001
S07,Baby Care,Wednesday,2024-02,49094.61
S07,Bakery,Friday,2024-02,10033.519999999999
S07,Bakery,Monday,2024-02,8453.390000000001
S07,Bakery,Saturday,2024-02,10372.810000000001
S07,Bakery,Sunday,2024-02,10855.53
S07,Bakery,Thursday,2024-02,7962.899999999999
S07,Bakery,Tuesday,2024-02,6539.479999999998
S07,Bakery,Wednesday,2024-02,6979.540000000001
S07,Beverages,Friday,2024-02,16089.380000000001
S07,Beverages,Monday,2024-02,9771.21
S07,Beverages,Saturday,2024-02,19224.08
S07,Beverages,Sunday,2024-02,14269.219999999996
S07,Beverages,Thursday,2024-02,13095.41
S07,Beverages,Tuesday,2024-02,12298.509999999998
S07,Beverages,Wednesday,2024-02,15118.47
S07,Biscuits & Snacks,Friday,2024-02,5200.119999999997
S07,Biscuits & Snacks,Monday,2024-02,3633.1500000000005
S07,Biscuits & Snacks,Saturday,2024-02,5614.8499999999985
S07,Biscuits & Snacks,Sunday,2024-02,3996.87
S07,Biscuits & Snacks,Thursday,2024-02,3685.039999999999
S07,Biscuits & Snacks,Tuesday,2024-02,2719.9
S07,Biscuits & Snacks,Wednesday,2024-02,2878.8499999999995
S07,Confectionery,Friday,2024-02,12977.499999999996
S07,Confectionery,Monday,2024-02,9295.210000000001
S07,Confectionery,Saturday,2024-02,15634.859999999999
S07,Confectionery,Sunday,2024-02,16411.579999999994
S07,Confectionery,Thursday,2024-02,13417.319999999998
S07,Confectionery,Tuesday,2024-02,7549.799999999999
S07,Confectionery,Wednesday,2024-02,10388.1
S07,Dairy,Friday,2024-02,27968.570000000003
S07,Dairy,Monday,2024-02,23040.390000000003
S07,Dairy,Saturday,2024-02,33038.65
S07,Dairy,Sunday,2024-02,21914.120000000003
S07,Dairy,Thursday,2024-02,30472.019999999993
S07,Dairy,Tuesday,2024-02,19247.730000000003
S07,Dairy,Wednesday,2024-02,12130.18
S07,Edible Oils,Friday,2024-02,71619.12999999999
S07,Edible Oils,Monday,2024-02,23553.22
S07,Edible Oils,Saturday,2024-02,75916.86999999998
S07,Edible Oils,Sunday,2024-02,56666.89000000001
S07,Edible Oils,Thursday,2024-02,42598.25
S07,Edible Oils,Tuesday,2024-02,43337.69999999999
S07,Edible Oils,Wednesday,2024-02,38470.16
S07,Frozen & Ready to Eat,Friday,2024-02,20349.69
S07,Frozen & Ready to Eat,Monday,2024-02,16148.590000000002
S07,Frozen & Ready to Eat,Saturday,2024-02,17483.199999999997
S07,Frozen & Ready to Eat,Sunday,2024-02,29429.96
S07,Frozen & Ready to Eat,Thursday,2024-02,23100.530000000002
S07,Frozen & Ready to Eat,Tuesday,2024-02,8167.6799999999985
S07,Frozen & Ready to Eat,Wednesday,2024-02,12919.400000000003
S07,Fruits & Vegetables,Friday,2024-02,7810.9000000000015
S07,Fruits & Vegetables,Monday,2024-02,9901.630000000001
S07,Fruits & Vegetables,Saturday,2024-02,13703.150000000001
S07,Fruits & Vegetables,Sunday,2024-02,12227.740000000003
S07,Fruits & Vegetables,Thursday,2024-02,10835.730000000003
S07,Fruits & Vegetables,Tuesday,2024-02,7491.139999999999
S07,Fruits & Vegetables,Wednesday,2024-02,8597.130000000001
S07,Home Care,Friday,2024-02,16044.530000000002
S07,Home Care,Monday,2024-02,11515.050000000005
S07,Home Care,Saturday,2024-02,15236.17
S07,Home Care,Sunday,2024-02,22973.76000000001
S07,Home Care,Thursday,2024-02,16279.839999999998
S07,Home Care,Tuesday,2024-02,11458.6
S07,Home Care,Wednesday,2024-02,15957.5
S07,Personal Care,Friday,2024-02,19984.030000000006
S07,Personal Care,Monday,2024-02,11266.850000000002
S07,Personal Care,Saturday,2024-02,37754.00000000001
S07,Personal Care,Sunday,2024-02,19941.620000000003
S07,Personal Care,Thursday,2024-02,21538.809999999998
S07,Personal Care,Tuesday,2024-02,15326.509999999998
S07,Personal Care,Wednesday,2024-02,20153.77
S07,Spices & Masala,Friday,2024-02,10668.039999999999
S07,Spices & Masala,Monday,2024-02,9975.45
S07,Spices & Masala,Saturday,2024-02,14077.739999999998
S07,Spices & Masala,Sunday,2024-02,14862.660000000003
S07,Spices & Masala,Thursday,2024-02,12786.179999999998
S07,Spices & Masala,Tuesday,2024-02,7800.89
S07,Spices & Masala,Wednesday,2024-02,4204.910000000001
S07,Staples & Grains,Friday,2024-02,54529.299999999996
S07,Staples & Grains,Monday,2024-02,38015.0
S07,Staples & Grains,Saturday,2024-02,64398.81999999999
S07,Staples & Grains,Sunday,2024-02,76028.38999999997
S07,Staples & Grains,Thursday,2024-02,77868.13
S07,Staples & Grains,Tuesday,2024-02,43113.19000000001
S07,Staples & Grains,Wednesday,2024-02,51376.850000000006
S07,Stationery & General,Friday,2024-02,15806.680000000002
S07,Stationery & General,Monday,2024-02,13026.329999999998
S07,Stationery & General,Saturday,2024-02,24810.11999999999
S07,Stationery & General,Sunday,2024-02,21227.279999999995
S07,Stationery & General,Thursday,2024-02,12951.919999999998
S07,Stationery & General,Tuesday,2024-02,9424.449999999999
S07,Stationery & General,Wednesday,2024-02,13668.240000000002
S07,UNKNOWN,Friday,2024-02,-3411.9
S07,UNKNOWN,Monday,2024-02,-1565.79
S07,UNKNOWN,Saturday,2024-02,-3544.1899999999996
S07,UNKNOWN,Sunday,2024-02,-3758.81
S07,UNKNOWN,Thursday,2024-02,-4675.8
S07,UNKNOWN,Tuesday,2024-02,-3376.07
S07,UNKNOWN,Wednesday,2024-02,-2910.6199999999994
S07,Baby Care,Friday,2024-03,100685.35999999997
S07,Baby Care,Monday,2024-03,63054.389999999985
S07,Baby Care,Saturday,2024-03,116237.19999999998
S07,Baby Care,Sunday,2024-03,66452.48999999999
S07,Baby Care,Thursday,2024-03,64567.18999999999
S07,Baby Care,Tuesday,2024-03,46798.12
S07,Baby Care,Wednesday,2024-03,34381.92999999999
S07,Bakery,Friday,2024-03,10849.93
S07,Bakery,Monday,2024-03,6778.169999999999
S07,Bakery,Saturday,2024-03,18021.199999999997
S07,Bakery,Sunday,2024-03,12477.83
S07,Bakery,Thursday,2024-03,7633.5199999999995
S07,Bakery,Tuesday,2024-03,4831.900000000001
S07,Bakery,Wednesday,2024-03,7342.459999999998
S07,Beverages,Friday,2024-03,24787.61
S07,Beverages,Monday,2024-03,4637.810000000001
S07,Beverages,Saturday,2024-03,24211.99000000001
S07,Beverages,Sunday,2024-03,35293.39000000001
S07,Beverages,Thursday,2024-03,7826.210000000001
S07,Beverages,Tuesday,2024-03,10488.96
S07,Beverages,Wednesday,2024-03,18620.21
S07,Biscuits & Snacks,Friday,2024-03,8228.47
S07,Biscuits & Snacks,Monday,2024-03,3333.8
S07,Biscuits & Snacks,Saturday,2024-03,6718.159999999998
S07,Biscuits & Snacks,Sunday,2024-03,7215.339999999998
S07,Biscuits & Snacks,Thursday,2024-03,6761.879999999998
S07,Biscuits & Snacks,Tuesday,2024-03,3113.72
S07,Biscuits & Snacks,Wednesday,2024-03,4637.519999999999
S07,Confectionery,Friday,2024-03,13083.499999999996
S07,Confectionery,Monday,2024-03,11840.720000000001
S07,Confectionery,Saturday,2024-03,26083.86
S07,Confectionery,Sunday,2024-03,16431.050000000003
S07,Confectionery,Thursday,2024-03,8843.38
S07,Confectionery,Tuesday,2024-03,10930.319999999996
S07,Confectionery,Wednesday,2024-03,10435.06
S07,Dairy,Friday,2024-03,42648.85999999999
S07,Dairy,Monday,2024-03,8862.039999999999
S07,Dairy,Saturday,2024-03,37509.96000000001
S07,Dairy,Sunday,2024-03,38948.17999999999
S07,Dairy,Thursday,2024-03,23068.479999999996
S07,Dairy,Tuesday,2024-03,23440.29
S07,Dairy,Wednesday,2024-03,22899.300000000003
S07,Edible Oils,Friday,2024-03,73618.68999999996
S07,Edible Oils,Monday,2024-03,32489.71
S07,Edible Oils,Saturday,2024-03,104251.92000000001
S07,Edible Oils,Sunday,2024-03,97987.98999999998
S07,Edible Oils,Thursday,2024-03,36110.899999999994
S07,Edible Oils,Tuesday,2024-03,38374.50999999999
S07,Edible Oils,Wednesday,2024-03,52600.06999999999
S07,Frozen & Ready to Eat,Friday,2024-03,28701.940000000013
S07,Frozen & Ready to Eat,Monday,2024-03,22384.620000000003
S07,Frozen & Ready to Eat,Saturday,2024-03,35379.28999999999
S07,Frozen & Ready to Eat,Sunday,2024-03,29692.080000000013
S07,Frozen & Ready to Eat,Thursday,2024-03,18243.48
S07,Frozen & Ready to Eat,Tuesday,2024-03,26224.730000000003
S07,Frozen & Ready to Eat,Wednesday,2024-03,17929.180000000004
S07,Fruits & Vegetables,Friday,2024-03,16510.629999999994
S07,Fruits & Vegetables,Monday,2024-03,7971.800000000001
S07,Fruits & Vegetables,Saturday,2024-03,16744.47
S07,Fruits & Vegetables,Sunday,2024-03,15063.259999999998
S07,Fruits & Vegetables,Thursday,2024-03,5513.15
S07,Fruits & Vegetables,Tuesday,2024-03,8530.619999999999
S07,Fruits & Vegetables,Wednesday,2024-03,9628.76
S07,Home Care,Friday,2024-03,23347.950000000008
S07,Home Care,Monday,2024-03,21739.2
S07,Home Care,Saturday,2024-03,28229.74
S07,Home Care,Sunday,2024-03,23047.84
S07,Home Care,Thursday,2024-03,19840.759999999995
S07,Home Care,Tuesday,2024-03,15060.789999999999
S07,Home Care,Wednesday,2024-03,11283.189999999999
S07,Personal Care,Friday,2024-03,33852.08999999999
S07,Personal Care,Monday,2024-03,20128.09
S07,Personal Care,Saturday,2024-03,41394.62
S07,Personal Care,Sunday,2024-03,40852.13000000001
S07,Personal Care,Thursday,2024-03,33492.27999999999
S07,Personal Care,Tuesday,2024-03,13660.500000000004
S07,Personal Care,Wednesday,2024-03,23972.089999999997
S07,Spices & Masala,Friday,2024-03,19636.489999999994
S07,Spices & Masala,Monday,2024-03,4084.68
S07,Spices & Masala,Saturday,2024-03,18794.379999999994
S07,Spices & Masala,Sunday,2024-03,14565.229999999998
S07,Spices & Masala,Thursday,2024-03,7557.539999999999
S07,Spices & Masala,Tuesday,2024-03,7753.6900000000005
